schida,schidb,xmin,xmax,ymin,ymax
260110304838,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304834,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307481,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307755,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304832,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307972,262574006226,-83.3077674,-82.8696674,42.23507739999999,42.470401
260110307972,262574006228,-83.3077674,-82.8904023,42.23507739999999,42.470401
63750006332,62271003329,-118.2003179,-118.1302703,34.0833017,34.1472465
260110307754,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
261428005076,260110304809,-83.19260899999999,-83.092313,42.4113475,42.4960863
260110307972,262574006221,-83.3077674,-82.86153350000001,42.23507739999999,42.470401
263231008202,260501004190,-83.2620781,-83.1633686,42.4387503,42.5371815
260110307972,262574006224,-83.3077674,-82.8580476,42.23507739999999,42.470401
260110304695,261160004599,-83.2945884,-83.1962633,42.3072944,42.377838
260001503885,260001603914,-83.35990149999999,-83.2663733,42.2669757,42.3610278
261752005420,260110300085,-83.1078409,-83.0045338,42.3369076,42.42635290000001
262874000662,260609004240,-83.3605834,-83.2121595,42.53511,42.68287400000001
260110307972,261160000756,-83.3077674,-82.8904023,42.23507739999999,42.470401
62865004443,62865004433,-117.8336213,-117.7475061,33.7534959,33.82412050000001
262946006524,260110304838,-83.3364975,-82.8904023,42.23507739999999,42.470401
262946006524,260110304834,-83.3364975,-82.8904023,42.23507739999999,42.470401
262946006524,260110307481,-83.3364975,-82.8904023,42.23507739999999,42.470401
262946006524,260110307755,-83.3364975,-82.8904023,42.23507739999999,42.470401
260110308041,261160004598,-83.2509185,-83.1602088,42.316075,42.40225570000001
262874000662,260609004242,-83.3605834,-83.2121595,42.5094495,42.68287400000001
262946006524,260110304832,-83.3364975,-82.8904023,42.23507739999999,42.470401
260001603915,260001503885,-83.35990149999999,-83.252634,42.2669757,42.3768875
262574006222,260110308052,-82.980266,-82.88421910000001,42.3590016,42.43902000000001
262946006524,260110307754,-83.3364975,-82.8904023,42.23507739999999,42.470401
62271002834,61026001120,-118.4254545,-118.3351583,33.9689661,34.055122
262574006222,260110304841,-82.9800489,-82.88421910000001,42.3590016,42.429977
262346007556,260110304838,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346007556,260110304834,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346007556,260110307481,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346007556,260110307755,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346007556,260110304832,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346007556,260110307754,-83.3077674,-82.8904023,42.23507739999999,42.470401
262946008208,260110304838,-83.3364975,-82.8904023,42.23507739999999,42.470401
262946008208,260110304834,-83.3364975,-82.8904023,42.23507739999999,42.470401
261752005422,260110300085,-83.1078409,-83.0045338,42.3369076,42.42190770000001
62271003012,61524001942,-118.2740999,-118.208453,34.089262,34.16282070000001
262946008208,260110307481,-83.3364975,-82.8904023,42.23507739999999,42.470401
262946008208,260110307755,-83.3364975,-82.8904023,42.23507739999999,42.470401
262946008208,260110304832,-83.3364975,-82.8904023,42.23507739999999,42.470401
262346007556,260110304774,-83.24441399999999,-83.09922040000001,42.23507739999999,42.3274727
262619000240,260501004191,-83.2223911,-83.1254153,42.4253509,42.50945820000001
262346001838,260110304838,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346001838,260110304834,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346001838,260110307481,-83.3077674,-82.8904023,42.23507739999999,42.470401
262346001838,260110307755,-83.3077674,-82.8904023,42.23507739999999,42.470401
262946008208,260110307754,-83.3364975,-82.8904023,42.23507739999999,42.470401
62271002910,62271003421,-118.4731123,-118.4081874,34.135177,34.21066020000001
262346001838,260110304832,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304641,261160004599,-83.2945884,-83.2146268,42.3072944,42.39900350000001
262346001838,260110307754,-83.3077674,-82.8904023,42.23507739999999,42.470401
263012001433,260001503879,-83.52530089999999,-83.28544190000001,42.21152549999999,42.3244607
260110304717,261160004595,-83.2363298,-83.1594671,42.3128408,42.37611800000001
263012001433,260001503882,-83.52530089999999,-83.28544190000001,42.21152549999999,42.3244607
262946006524,260110304719,-83.3364975,-83.1969699,42.3552441,42.4626759
261752007713,260110300085,-83.1078409,-83.0045338,42.3369076,42.4289852
261776005442,262574006224,-82.9720208,-82.8580476,42.3954792,42.470291
262346001838,260110304774,-83.24441399999999,-83.09922040000001,42.23507739999999,42.3274727
62637003946,62637002932,-122.0803846,-122.0191646,37.9065245,37.98684530000001
261776005440,262574006224,-82.9720208,-82.8580476,42.3954792,42.470291
260110304838,261245008244,-83.3077674,-82.8904023,42.23507739999999,42.48473720000001
260110304834,261245008244,-83.3077674,-82.8904023,42.23507739999999,42.48473720000001
260110307481,261245008244,-83.3077674,-82.8904023,42.23507739999999,42.48473720000001
260110307755,261245008244,-83.3077674,-82.8904023,42.23507739999999,42.48473720000001
262346007556,260110307972,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304832,261245008244,-83.3077674,-82.8904023,42.23507739999999,42.48473720000001
262946008208,260110304719,-83.3364975,-83.1969699,42.3552441,42.4626759
260110307754,261245008244,-83.3077674,-82.8904023,42.23507739999999,42.48473720000001
260110304838,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
10237000922,10237000896,-88.19419979999999,-88.0960099,30.6560198,30.7681723
63459010411,63459005702,-121.940433,-121.8411676,37.2551101,37.34428490000001
260110304834,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307481,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307755,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304832,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
263231006771,261407005033,-83.378518,-83.2412207,42.4384189,42.52881
260110307754,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
261245008244,260110304817,-83.0345992,-82.9380443,42.39967919999999,42.48473720000001
260110304668,261160004599,-83.2945884,-83.19567070000001,42.3072944,42.3770663
262346001838,260110307972,-83.3077674,-82.8904023,42.23507739999999,42.470401
261428005076,260110301293,-83.19260899999999,-83.08518260000001,42.3971366,42.4960863
62577003860,62577003856,-122.0000562,-121.9299486,37.2661746,37.331127
263354006909,263354006892,-83.3265345,-83.246539,42.139759,42.2278974
263012001433,260001503899,-83.39720009999999,-83.288382,42.21152549999999,42.3098807
260110304816,261160000756,-83.2056629,-83.102638,42.2952926,42.3649672
261428005076,260110304722,-83.19260899999999,-83.0444861,42.3977551,42.4960863
262619006272,260501004188,-83.22189019999999,-83.1254153,42.4301304,42.50945820000001
260110307972,261160000104,-83.3077674,-82.8904023,42.23507739999999,42.470401
260001503886,260001503885,-83.38410259999999,-83.2765171,42.2647274,42.333781
263231006771,261407005055,-83.43882889999999,-83.2412207,42.4384189,42.5565999
260110304838,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304834,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
62814004342,62814004329,-118.0439891,-117.969057,33.68839329999999,33.7501502
260110304816,261160004596,-83.1850497,-83.102638,42.31065169999999,42.37187890000001
260110307481,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307755,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110304832,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
260110307754,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
263231008202,260585004214,-83.28195339999999,-83.181414,42.4387503,42.55158460000001
263012006609,260001503896,-83.46649599999999,-83.35219860000001,42.2006165,42.3062132
262946006524,260110301609,-83.3364975,-83.2157677,42.370264,42.4639463
263657007266,261644005358,-85.764437,-85.6459877,42.835101,42.96220700000001
263012006609,260001503879,-83.52530089999999,-83.28544190000001,42.2006165,42.3244607
62271003065,62271002889,-118.6477462,-118.5705993,34.15919,34.239798
263231008151,261407005055,-83.43882889999999,-83.1970112,42.452762,42.5565999
260110308262,261160000756,-83.2056629,-83.0828632,42.2952926,42.3645835
263012006609,260001503882,-83.52530089999999,-83.28544190000001,42.2006165,42.3244607
263231008202,260585004218,-83.2620781,-83.181414,42.4387503,42.55191960000001
263012001433,260001503906,-83.4020938,-83.288382,42.21152549999999,42.30961670000001
262115005814,261848000095,-84.7112403,-84.503215,42.5767059,42.71756490000001
262946008208,260110301609,-83.3364975,-83.2157677,42.370264,42.4639463
260110308262,261160004600,-83.1957226,-83.0828632,42.2704959,42.3578881
260110308262,261160001500,-83.1957226,-83.0828632,42.2704959,42.3578881
260110307972,261160004586,-83.3077674,-82.8904023,42.23507739999999,42.470401
63384005252,63384005278,-121.5410582,-121.4642758,38.5151577,38.58872220000001
263231006782,260501004190,-83.2822489,-83.1633686,42.46836399999999,42.5371815
262115008348,261848000095,-84.7112403,-84.503215,42.5767059,42.7321006
263231008202,260501004193,-83.2620781,-83.1639176,42.4387503,42.5371815
260110304641,261160004586,-83.2933441,-83.2234481,42.2814233,42.39900350000001
262874000662,263531007127,-83.3857378,-83.2279092,42.5725447,42.68287400000001
260110304717,261160004598,-83.2363298,-83.1602088,42.316075,42.37611800000001
260001503891,260001503885,-83.5131541,-83.2765171,42.2552035,42.3737847
262781006358,260000503832,-85.2422199,-85.024276,42.31329299999999,42.469737
263231006782,260585004214,-83.2822489,-83.1827549,42.4752963,42.55158460000001
263657007260,261644005358,-85.764437,-85.6459877,42.835101,42.96220700000001
60964001032,60964001008,-118.8884898,-118.7619542,34.1323249,34.2282274
263231006771,261407005053,-83.3997602,-83.2412207,42.4384189,42.5565999
263657007268,261644005358,-85.764437,-85.6459877,42.835101,42.96220700000001
262160005868,260110304838,-83.3077674,-82.8904023,42.225007,42.470401
262160005868,260110304834,-83.3077674,-82.8904023,42.225007,42.470401
260110308262,261160000104,-83.1887818,-83.0828632,42.29819149999999,42.3644858
262160005868,260110307481,-83.3077674,-82.8904023,42.225007,42.470401
262160005868,260110307755,-83.3077674,-82.8904023,42.225007,42.470401
262160005868,260110304832,-83.3077674,-82.8904023,42.225007,42.470401
261644001643,261644000881,-85.719433,-85.6269934,42.918576,42.99048560000001
262781006361,260000503832,-85.2422199,-85.024276,42.31329299999999,42.4311572
64059010329,64059006704,-122.0318484,-121.8955121,38.3360698,38.4958691
263231008151,261407005053,-83.3997602,-83.1970112,42.452762,42.5565999
263231006782,260501004193,-83.2822489,-83.1639176,42.4752963,42.5371815
262160005868,260110307754,-83.3077674,-82.8904023,42.225007,42.470401
263657007259,261644005358,-85.764437,-85.6459877,42.835101,42.96220700000001
263231006782,260585004218,-83.2822489,-83.1827549,42.4752963,42.55191960000001
260110301679,261245008244,-83.00592859999999,-82.91215770000001,42.39587659999999,42.48473720000001
261293004990,263654007249,-83.2012033,-83.09427600000001,42.1937777,42.2844033
262115005814,261848000092,-84.63312069999999,-84.52285930000001,42.5838646,42.71756490000001
261245008244,260110301611,-83.00592859999999,-82.9208673,42.4113724,42.48473720000001
263657007262,261644005358,-85.764437,-85.6459877,42.835101,42.96220700000001
62724007193,62724004116,-117.9498277,-117.8554206,33.61308769999999,33.6865588
261293004991,263654007249,-83.2012033,-83.09427600000001,42.1937777,42.2844033
261644005341,261644001643,-85.7719384,-85.647324,42.918576,43.0063413
263012006609,260001503906,-83.4453978,-83.3375499,42.2006165,42.306606
262115008348,261848000092,-84.6426954,-84.50353170000001,42.5838646,42.7321006
263231008151,260585004218,-83.3399304,-83.1834365,42.452762,42.55191960000001
263231008151,261407005033,-83.378518,-83.1970112,42.450159,42.530252
263231006786,260585004218,-83.2710639,-83.1834365,42.4600051,42.55191960000001
261293004990,263654007248,-83.1824015,-83.09427600000001,42.1796854,42.2844033
260000503833,261773005436,-85.25939799999999,-85.012578,42.139466,42.36094600000001
261293004991,263654007248,-83.1824015,-83.09427600000001,42.1796854,42.2844033
60744000702,60744000692,-117.7029497,-117.483181,33.4559813,33.57158430000001
263039006673,263045006699,-84.09921399999999,-83.94467800000001,43.364265,43.471837
261644008536,261461000901,-85.6691305,-85.4146178,42.8384339,42.9859669
263039006673,263045006700,-84.11639799999999,-83.94467800000001,43.364265,43.501331
261644008536,261461005159,-85.6691305,-85.4146178,42.8384339,42.961188
263456007029,263012006609,-83.5982562,-83.3537166,42.1000744,42.3159533
260000503847,260000501683,-85.318024,-85.159761,42.226407,42.37145500000001
262115008348,261848005533,-84.6426954,-84.4952999,42.5984298,42.7321006
260387000730,261098004555,-86.384599,-85.936417,42.21617,42.41679900000001
260387004073,261098004555,-86.384599,-85.936417,42.21617,42.41679900000001
272124002177,272124001879,-93.2947628,-93.1972191,44.8960729,44.96836860000001
62970008039,62271002992,-118.3868828,-118.2758833,33.7181419,33.8182583
272124004885,272124000943,-93.3384748,-93.1875563,44.9475946,45.0261247
272124002297,272124000991,-93.34904379999999,-93.182112,44.9140307,44.99877900000001
272124001879,272124000999,-93.32672939999999,-93.24249280000001,44.8995639,44.9683986
273178001329,272124000943,-93.3800641,-93.2534712,44.9639397,45.0418473
274227001774,273384001623,-93.15821509999999,-93.0296507,44.8635412,44.9674259
273178001329,272124002476,-93.3800641,-93.27435340000001,44.9696926,45.0441635
273384001623,273327001453,-93.1114443,-92.9994693,44.8617059,44.9674259
272520003186,272520001210,-93.38670169999999,-93.30053000000001,45.0741779,45.1654355
274227001776,273384001623,-93.1218526,-93.0296507,44.8832709,44.9674259
273178001323,272124002476,-93.3720733,-93.27435340000001,44.981617,45.0756852
10162000551,10138001509,-86.1894032,-85.9239924,33.8301306,34.0303085
62091002516,63509009630,-122.578195,-122.457385,37.889325,38.0166535
272124002581,272124001054,-93.3432018,-93.2067325,44.97895029999999,45.0712616
293066002112,293066002107,-90.3866163,-90.27505000000001,38.6258983,38.6960442
291640003257,291640000838,-94.6284446,-94.5319782,38.9534502,39.0604233
293066002105,292664001575,-90.3958715,-90.3038708,38.6516538,38.7333615
291782003236,293066002105,-90.4545437,-90.3038708,38.5893262,38.706721
293066002105,291782000949,-90.4122336,-90.3038708,38.5893262,38.706721
291362000584,292928002403,-90.307121,-90.2140602,38.4934003,38.59566020000001
292664001571,291201000468,-90.3856823,-90.2993544,38.6844421,38.7533948
293066002105,291782000947,-90.4251405,-90.3038708,38.6402902,38.706721
291640000864,291548003091,-94.5287628,-94.4126057,39.0177268,39.1401638
62724009594,62724007193,-117.9498277,-117.8554206,33.61308769999999,33.6865588
291830001971,291434000663,-94.5425892,-94.38058980000001,38.88459169999999,38.9855767
291434000659,290825000228,-94.6281018,-94.4775497,38.89694789999999,38.991464
280109000136,280219000392,-90.504172,-90.2235603,32.2517896,32.59381920000001
280109000133,280219000392,-90.504172,-90.2235603,32.2517896,32.59381920000001
280109000135,280219000392,-90.504172,-90.2235603,32.2517896,32.59381920000001
280171000275,280267000519,-89.2239386,-89.09005040000001,30.3118634,30.4329327
280171000275,280267000517,-89.2239386,-89.09005040000001,30.3118634,30.4329327
280171000275,280267000521,-89.2239386,-89.09005040000001,30.3318979,30.4329327
280109000136,280219000417,-90.504172,-90.2235603,32.2517896,32.59381920000001
280109000133,280219000417,-90.504172,-90.2235603,32.2517896,32.59381920000001
62091002515,63509009630,-122.578195,-122.457385,37.889325,38.0166535
280109000135,280219000417,-90.504172,-90.2235603,32.2517896,32.59381920000001
280279001006,280279000304,-90.47000949999999,-90.0819912,32.42391739999999,32.68664560000001
280171000275,280267000518,-89.2238926,-89.09005040000001,30.3118634,30.3967434
280180000314,280353001067,-89.34899,-89.125522,31.197575,31.454143
280180000314,280353000007,-89.34899,-89.125522,31.197575,31.454143
280383000711,280219000400,-90.1999203,-90.00526,32.25460469999999,32.4634718
280180000314,280353001330,-89.34899,-89.125522,31.197575,31.454143
280171001349,280177000296,-89.2616685,-89.07290780000001,30.3157383,30.4760799
280383001163,280186000983,-90.4581711,-90.04928050000001,32.0294196,32.32206650000001
280383001277,280186000983,-90.4581711,-90.04928050000001,32.0294196,32.32206650000001
62724004133,62724002341,-117.9735008,-117.898985,33.6232589,33.6778963
280383001163,280186001036,-90.4581711,-90.04928050000001,32.0294196,32.32206650000001
280383001277,280186001036,-90.4581711,-90.04928050000001,32.0294196,32.32206650000001
280180001570,280353001067,-89.3581695,-89.125522,31.197575,31.454143
280180001570,280353000007,-89.3581695,-89.125522,31.197575,31.454143
280180001570,280353001330,-89.3581695,-89.125522,31.197575,31.454143
280171000279,280267000519,-89.2239386,-89.0673355,30.3118634,30.4329327
280171000279,280267000517,-89.2239386,-89.0673355,30.3118634,30.4329327
280171000279,280267000518,-89.2238926,-89.0673355,30.3118634,30.3967358
280171000269,280171000271,-89.1131901,-88.9858694,30.3336695,30.4472019
280171000279,280267000521,-89.2239386,-89.0673355,30.3274773,30.4329327
60003204961,62121002546,-118.3928229,-118.3237786,33.83827299999999,33.9045205
280180001570,280149000217,-89.4253794,-89.25479800000001,31.3043805,31.454444
280149000217,280353001067,-89.4253794,-89.125522,31.197575,31.454444
280149000217,280353000007,-89.4253794,-89.125522,31.197575,31.454444
280149000217,280353001330,-89.4253794,-89.125522,31.197575,31.454444
370297001279,370297000889,-80.93751429999999,-80.80900840000001,35.0653563,35.1579009
370150002448,370150000648,-80.3372656,-80.210325,36.064057,36.1492723
370192000841,370192000800,-79.8320226,-79.6503455,35.8851538,36.0667991
370297003420,370297001268,-80.9080343,-80.8000823,35.1589668,35.2451377
370192003243,370192000828,-79.8765262,-79.7226837,36.100283,36.2156236
370297003420,370297003172,-80.9080343,-80.8000823,35.1589668,35.2451377
62805008678,60177000044,-122.2628414,-122.1991815,37.7346063,37.8046871
370192000777,370192000766,-79.8479722,-79.71927720000001,36.0560519,36.1488536
370150002091,370150000648,-80.3372656,-80.200632,36.064057,36.19394000000001
370150000648,370150000615,-80.3372656,-80.2219151,36.064057,36.1492723
370150002448,370150000590,-80.29653499999999,-80.210325,36.0581745,36.14210900000001
370192000784,370192000776,-79.8971887,-79.74629970000001,36.0242236,36.1085758
370297001194,370297001268,-80.91649149999999,-80.8000823,35.1589668,35.2451377
370488001956,370488000349,-78.049543,-77.89797510000001,35.2891311,35.43826530000001
370192003312,370192000814,-79.7902982,-79.5861165,35.9381311,36.091402
370192003312,370192000841,-79.8320226,-79.6503455,35.8851538,36.091402
370488001956,370488000677,-78.049543,-77.89797510000001,35.2891311,35.43826530000001
62994004673,62013002409,-118.2201692,-118.1307708,34.1528609,34.23910890000001
370297001194,370297003172,-80.91649149999999,-80.8000823,35.1589668,35.2451377
370488000398,370488001956,-78.049543,-77.89797510000001,35.2891311,35.43826530000001
370297002167,370297001271,-80.83799929999999,-80.7500653,35.1869393,35.2666474
370150000628,370150000627,-80.4727431,-80.2632423,36.1328141,36.28325020000001
370192002668,370192000784,-79.8944374,-79.74629970000001,36.0186247,36.1085758
370150000628,370150000611,-80.38730749999999,-80.2632423,36.087931,36.20172400000001
370333001369,370333001366,-77.940208,-77.8066436,34.20779839999999,34.2896592
370192002295,370192000776,-79.8971887,-79.74629970000001,36.0242236,36.1085758
370472003241,370472002493,-78.6252183,-78.5131461,35.7888481,35.9544222
370192000853,370192000841,-79.895332,-79.6503455,35.8851538,36.047774
62994004673,62013002407,-118.2382308,-118.1307708,34.1528609,34.2409741
370126000568,370126000472,-78.9709895,-78.879076,35.94491,36.0487308
370192000784,370192000779,-79.8944374,-79.74629970000001,36.0288492,36.1085758
370488000349,370488002563,-78.049543,-77.86887,35.3202678,35.466326
370488000398,370488002563,-78.049543,-77.86887,35.31388,35.466326
370488000677,370488002563,-78.049543,-77.86887,35.3202678,35.466326
370192002668,370192002295,-79.8944374,-79.74629970000001,36.0186247,36.1085758
370297003466,370297001215,-80.85614009999999,-80.773948,35.1512709,35.2701281
370162001107,370162000717,-81.20788429999999,-81.093974,35.234592,35.327995
370297001271,370297001198,-80.83799929999999,-80.7267655,35.198373,35.28037740000001
370462002828,370462001303,-80.6778952,-80.5246594,34.9168178,35.05781740000001
62865004454,62865004451,-117.8708347,-117.7723377,33.7924494,33.8555284
370297003131,370053000211,-80.7721633,-80.5866501,35.2636055,35.38286230000001
370297002170,370053000211,-80.7387183,-80.5866501,35.20455149999999,35.3448904
370162000708,370162000695,-81.2254801,-81.11179800000001,35.1370957,35.271756
370003000002,370003000201,-79.5574496,-79.30147360000001,36.0623036,36.26985000000001
370150002451,370150000590,-80.29653499999999,-80.14416800000001,36.0581745,36.14971600000001
370472001858,370472001894,-78.7256209,-78.5966295,35.6343725,35.7835082
370162000717,370162000670,-81.230001,-81.0930025,35.234592,35.3985804
370333001392,370333001371,-77.9740479,-77.85775220000001,34.1641896,34.2813345
370162000704,370297003128,-81.08402749999999,-80.9027375,35.2681116,35.42506940000001
370126000537,370126000472,-79.0179931,-78.89407320000001,35.9277651,36.0425119
62271003115,62271003421,-118.48978,-118.419978,34.136988,34.21066020000001
370297003356,370297000889,-80.9086208,-80.80900840000001,35.0653563,35.1636016
370024000064,370378001522,-79.84801,-79.6067051,35.70504639999999,35.9274343
370462002741,370462001303,-80.6369701,-80.5116082,34.9168178,35.1379074
370297003131,370053002750,-80.7721633,-80.592419,35.27635489999999,35.39660120000001
370472002561,370472001894,-78.81151349999999,-78.6048598,35.6343725,35.77159450000001
370378001533,370192000963,-80.0696708,-79.933525,35.80546529999999,35.96578510000001
370001102131,370001102085,-78.9141396,-78.7116589,35.0076087,35.1410026
370243001041,370053002820,-80.7899321,-80.5936696,35.3817232,35.5285729
370345002270,370357001462,-78.038657,-77.3126316,34.42055,34.7649681
370192001865,370192000848,-79.9463585,-79.81966870000001,35.9855915,36.0683493
10162001666,10138000496,-86.026584,-85.8025526,33.9676225,34.1879902
62724004128,62724002341,-117.9735008,-117.9076634,33.6232589,33.6778599
370132000551,370327001346,-78.0393814,-77.5772855,35.78833719999999,35.9987835
370237001026,370237001016,-78.6267843,-78.1954479,35.2797232,35.5728925
370003000005,370003000204,-79.4288263,-79.2383839,36.048697,36.2143815
370150000601,370150003144,-80.351371,-80.161766,35.9710403,36.0818139
370192000843,370192000831,-79.8087698,-79.6271346,36.0862797,36.18224720000001
370003002838,370003000200,-79.5597178,-79.3928611,35.99778019999999,36.12269060000001
317482001442,317482001376,-96.0288403,-95.9459674,41.2323993,41.2989126
317482001387,317482001365,-95.9833038,-95.9065037,41.1409168,41.2198226
317482001441,317482001436,-96.0702214,-95.9557305,41.2885066,41.41319660000001
341731002930,341638000143,-74.06493859999999,-73.9884665,40.7317133,40.80290590000001
62805011294,60177000044,-122.2628414,-122.1991815,37.7346063,37.8046871
341269004926,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004914,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004884,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004892,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004898,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004916,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004920,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004880,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269000353,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004902,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
62724004132,62724002341,-117.9735008,-117.9075537,33.61603539999999,33.6778599
341269004908,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004896,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269005942,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269000803,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269006099,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004872,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004912,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269005916,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004878,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004888,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
62271002991,62271003421,-118.4731123,-118.3939655,34.14845279999999,34.21066020000001
341269004876,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004870,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341731002932,341638000143,-74.06493859999999,-73.9884665,40.7317133,40.80290590000001
341269004900,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004886,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004924,340498000420,-74.226197,-74.0950067,40.8687379,40.962341
341269004926,340498000418,-74.226197,-74.0984164,40.8687379,40.97047660000001
341269004914,340498000418,-74.226197,-74.0984164,40.8687379,40.97047660000001
